Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4997355;1;1;2;1; ; ;2; ; ;2;2; ; ;2; ;08;953,17899225808
4997355;1;2;2;1; ; ;2; ; ;2;2; ; ;2; ;08;953,17899225808
4997357;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;08;2896,28832959523
4997357;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2896,28832959523
4997357;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;2896,28832959523
4997357;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;08;2896,28832959523
4997359;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;2010,80049743621
4997359;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2010,80049743621
4997359;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2010,80049743621
4997360;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;08;1648,87776345316
4997360;1;2;2;2;66; ;2; ; ;1;2; ; ;1; ;08;1648,87776345316
4997360;1;3;1;2;76; ;2; ; ;1;2; ; ;1; ;08;1648,87776345316
4997361;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;08;1881,36351696262
4997361;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1881,36351696262
4997361;1;3;1;1; ; ;1; ; ; ;1; ; ; ; ;08;1881,36351696262
4997362;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1248,70693276766
4997362;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1248,70693276766
4997362;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1248,70693276766
4997362;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1248,70693276766
4997362;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1248,70693276766
4997363;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1594,44796294674
4997363;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1594,44796294674
4997363;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1594,44796294674
4997363;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1594,44796294674
4997363;1;5;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1594,44796294674
4997363;1;6;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1594,44796294674
4997363;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1594,44796294674
4997363;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1594,44796294674
4997364;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1620,39374537748
4997364;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1620,39374537748
4997364;1;3;1;2;76; ;2; ; ;1;2; ; ;1; ;08;1620,39374537748
4997365;1;1;2;2;76; ;3;76; ;1;2; ; ;1; ;08;2170,55034055081
4997365;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;08;2170,55034055081
4997365;1;3;2;2;11; ;2; ; ;1;3;11; ;2;10;08;2170,55034055081
4997365;1;4;2;2;11; ;3;11; ;1;2; ; ;1; ;08;2170,55034055081
4997365;1;5;2;2;13; ;2; ; ;1;2; ; ;1; ;08;2170,55034055081
4997365;2;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2170,55034055081
4997365;2;2;2;2;11; ;2; ; ;1;2; ; ;1; ;08;2170,55034055081
4997365;2;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;2170,55034055081
4997365;2;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;2170,55034055081
4997366;1;1;2;2;76; ;3;76; ;1;2; ; ;1; ;08;2010,80049743621
4997366;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;08;2010,80049743621
4997366;1;3;1;2;76; ;1; ; ; ;2; ; ;1; ;08;2010,80049743621
4997367;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1500,79050211809
4997367;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1500,79050211809
4997367;1;3;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1500,79050211809
4997368;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;08;824,483941229011
4997368;1;2;2;2;19; ;2; ; ;1;2; ; ;1; ;08;824,483941229011
4997368;1;3;2;2;19; ;2; ; ;1;2; ; ;1; ;08;824,483941229011
4997368;1;4;2;2;19; ;2; ; ;1;2; ; ;1; ;08;824,483941229011
4997368;1;5;2;2;76; ;2; ; ;1;2; ; ;1; ;08;824,483941229011
4997368;1;6;2;2;19; ;2; ; ;1;2; ; ;1; ;08;824,483941229011
4997369;1;1;2;2;50; ;2; ; ;2;2; ; ;2; ;08;1224,08852306595
4997369;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;08;1224,08852306595
4997369;1;3;1;1; ; ;1; ; ; ;2; ; ;2; ;08;1224,08852306595
4997369;1;4;2;2;76; ;2; ; ;1;1; ; ; ; ;08;1224,08852306595
4997370;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;08;1569,64066388885
4997370;1;2;1;1; ; ;2; ; ;1;2; ; ;1;7;08;1569,64066388885
4997370;1;3;1;1; ; ;2; ; ;1;2; ; ;1;2;08;1569,64066388885
4997371;1;1;2;1; ; ;2; ; ;2;2; ; ;2; ;08;1861,79001735709
4997371;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;08;1861,79001735709
4997371;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;08;1861,79001735709
4997372;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;08;2342,94513937731
4997372;1;2;1;1; ; ;2; ; ;1;2; ; ;2; ;08;2342,94513937731
4997372;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;08;2342,94513937731
4997372;1;4;1;1; ; ;1; ; ; ;2; ; ;2; ;08;2342,94513937731
4997373;1;1;2;1; ; ;2; ; ;2;2; ; ;2; ;08;764,814581082458
4997373;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;08;764,814581082458
4997373;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;08;764,814581082458
4997373;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;08;764,814581082458
4997373;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;08;764,814581082458
4997373;1;6;2;1; ; ;2; ; ;2;2; ; ;2; ;08;764,814581082458
4997379;1;1;2;2;76; ;2; ; ;2;2; ; ;2; ;08;764,814581082458
4997379;1;2;2;2;76; ;2; ; ;2;2; ; ;2; ;08;764,814581082458
4997379;1;3;2;2;76; ;2; ; ;2;2; ; ;2; ;08;764,814581082458
4997380;1;1;2;2;76; ;2; ; ;2;2; ; ;2; ;08;1569,64066388885
4997380;1;2;2;2;76; ;2; ; ;2;2; ; ;2; ;08;1569,64066388885
4997380;1;3;2;2;76; ;2; ; ;2;2; ; ;2; ;08;1569,64066388885
4997381;1;1;2;2;73; ;3;73; ;1;2; ; ;2; ;08;2417,29538089925
4997381;1;2;2;2;19; ;3;19; ;2;2; ; ;2; ;08;2417,29538089925
4997381;1;3;1;2;76; ;1; ; ; ;1; ; ; ; ;08;2417,29538089925
4997383;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;08;2417,29538089925
4997383;1;2;2;2;76; ;2; ; ;2;2; ; ;2; ;08;2417,29538089925
4997383;1;3;1;2;76; ;1; ; ; ;1; ; ; ; ;08;2417,29538089925
4997385;1;1;2;2;73; ;2; ; ;2;2; ; ;2; ;08;1131,69864636436
4997386;1;1;2;2;76; ;2; ; ;1;2; ; ;2; ;08;1284,57027414453
4997386;1;2;2;2;52; ;3;76; ;2;2; ; ;2; ;08;1284,57027414453
4997387;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;08;2307,04548773759
4997387;1;2;2;2;66; ;2; ; ;1;2; ; ;1; ;08;2307,04548773759
4997387;1;3;2;2;76; ;2; ; ;1;2; ; ;1; ;08;2307,04548773759
4997387;1;4;2;2;76; ;2; ; ;1;2; ; ;1; ;08;2307,04548773759
4997387;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2307,04548773759
4997387;1;6;2;2;17; ;2; ; ;1;2; ; ;1; ;08;2307,04548773759
4997387;1;7;2;2;17; ;2; ; ;1;2; ; ;1; ;08;2307,04548773759
4997387;2;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2307,04548773759
4997387;2;2;2;2;86; ;2; ; ;1;2; ; ;1; ;08;2307,04548773759
4997388;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;08;1926,90310240615
4997388;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1926,90310240615
4997388;1;3;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1926,90310240615
4997388;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1926,90310240615
4997388;1;5;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1926,90310240615
4997388;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1926,90310240615
4997388;1;7;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1926,90310240615
4997388;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1926,90310240615
4997389;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1483,24662473033
4997390;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1239,82073053296
4997390;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1239,82073053296
4997390;1;3;1;2;76; ;2; ; ;1;2; ; ;1; ;08;1239,82073053296
4997391;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1518,97745856288
4997391;1;2;2;2;19; ;3;76; ;1;2; ; ;1; ;08;1518,97745856288
4997391;1;3;2;2;76; ;3;76; ;1;2; ; ;1; ;08;1518,97745856288
4997391;1;4;2;2;76; ;3;76; ;1;2; ; ;1; ;08;1518,97745856288
4997391;1;5;1;2;19; ;1; ; ; ;2; ; ;1; ;08;1518,97745856288
4997392;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1897,33287151371
4997392;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1897,33287151371
4997392;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1897,33287151371
4997392;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;08;1897,33287151371
4997393;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;789,911173362726
4997393;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;08;789,911173362726
4997393;1;3;2;2;76; ;2; ; ;1;2; ; ;1; ;08;789,911173362726
4997393;1;4;2;2;76; ;2; ; ;1;2; ; ;1; ;08;789,911173362726
4997394;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1417,80621590475
4997394;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1417,80621590475
4997395;1;1;2;2;23; ;3;5; ;1;2; ; ;1; ;08;2059,04599479334
4997395;1;2;2;2;18; ;3;23; ;2;3;23; ;2;8;08;2059,04599479334
4997395;1;3;2;2;23; ;1; ; ; ;2; ; ;1; ;08;2059,04599479334
4997395;1;4;2;2;18; ;2; ; ;1;2; ; ;1; ;08;2059,04599479334
4997395;1;5;2;2;18; ;2; ; ;1;2; ; ;1; ;08;2059,04599479334
4997395;1;6;2;2;23; ;2; ; ;1;2; ; ;1; ;08;2059,04599479334
4997396;1;1;2;2;63; ;3;63; ;1;2; ; ;1; ;08;2271,77026902135
4997396;1;2;2;2;63; ;3;63; ;1;3;63; ;1; ;08;2271,77026902135
4997396;1;3;2;2;63; ;1; ; ; ;3;63; ;1; ;08;2271,77026902135
4997397;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1515,18533383252
4997397;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1515,18533383252
4997397;1;3;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1515,18533383252
4997398;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1014,82377324977
4997398;1;2;2;2;76; ;2; ; ;2;2; ; ;1; ;08;1014,82377324977
4997399;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1483,24662473033
4997400;1;1;2;2;27; ;3;11; ;1;3;11; ;1; ;08;1401,83686135366
4997401;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1417,80621590475
4997401;1;2;2;2;76; ;3;76; ;1;3;76; ;1; ;08;1417,80621590475
4997402;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;986,500072049712
4997402;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;08;986,500072049712
4997402;1;3;2;2;76; ;2; ; ;1;2; ; ;1; ;08;986,500072049712
4997402;1;4;1;2;76; ;2; ; ;1;2; ; ;1; ;08;986,500072049712
4997403;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1717,12978424822
4997403;1;2;2;2;76; ;3;76; ;1;2; ; ;1; ;08;1717,12978424822
4997403;1;3;2;2;76; ;3;76; ;1;2; ; ;1; ;08;1717,12978424822
4997403;1;4;2;2;76; ;3;76; ;1;2; ; ;1; ;08;1717,12978424822
4997404;1;1;2;3; ;4;2; ; ;1;2; ; ;1; ;08;2059,04599479334
4997404;1;2;2;2;76; ;3;76; ;2;2; ; ;1; ;08;2059,04599479334
4997404;1;3;2;2;41; ;3;76; ;2;2; ; ;1; ;08;2059,04599479334
4997404;1;4;2;2;11; ;4; ;11; ;4; ;11; ;10;08;2059,04599479334
4997404;1;5;2;3; ;11;1; ; ; ;4; ;11; ;8;08;2059,04599479334
4997404;1;6;2;2;41; ;3;76; ;2;2; ; ;1; ;08;2059,04599479334
4997405;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;08;1483,24662473033
4997406;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1417,80621590475
4997406;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1417,80621590475
4997407;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;08;882,705866465795
4997407;1;2;2;2;19; ;2; ; ;1;2; ; ;1; ;08;882,705866465795
4997407;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;882,705866465795
4997408;1;1;2;3; ;3;2; ; ;1;2; ; ;1; ;08;2144,49292705685
4997408;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;08;2144,49292705685
4997408;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;2144,49292705685
4997409;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1595,79170127655
4997410;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1014,82377324977
4997410;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1014,82377324977
4997411;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1286,49170505343
4997411;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;08;1286,49170505343
4997411;1;3;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1286,49170505343
4997411;1;4;2;2;76; ;3;76; ;1;2; ; ;1; ;08;1286,49170505343
4997411;1;5;2;2;52; ;2; ; ;1;2; ; ;1; ;08;1286,49170505343
4997412;1;1;2;1; ; ;3;76; ;1;2; ; ;1; ;08;1601,62431107237
4997412;1;2;2;2;76; ;3;76; ;1;2; ; ;1; ;08;1601,62431107237
4997412;1;3;1;2;76; ;2; ; ;1;2; ; ;1; ;08;1601,62431107237
4997412;1;4;2;2;76; ;3;76; ;1;2; ; ;1; ;08;1601,62431107237
4997412;1;5;2;2;76; ;3;76; ;1;2; ; ;1; ;08;1601,62431107237
4997412;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;08;1601,62431107237
4997413;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;08;1111,39949524489
4997414;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;933,414009873095
4997414;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;08;933,414009873095
4997415;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1483,24662473033
4997416;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1014,82377324977
4997416;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1014,82377324977
4997417;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1595,79170127655
4997418;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1163,00648781929
4997418;1;2;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1163,00648781929
4997418;1;3;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1163,00648781929
4997418;1;4;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1163,00648781929
4997418;1;5;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1163,00648781929
4997418;1;6;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1163,00648781929
4997418;1;7;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1163,00648781929
4997419;1;1;2;2;76; ;2; ; ;2;2; ; ;2; ;08;1184,07702134202
4997420;1;1;2;1; ; ;2; ; ;2;2; ; ;2; ;08;1411,67088055257
4997420;1;2;2;2;76; ;2; ; ;1;2; ; ;2; ;08;1411,67088055257
4997420;1;3;1;2;76; ;2; ; ;1;2; ; ;2; ;08;1411,67088055257
4997421;1;1;2;2;19; ;2; ; ;2;2; ; ;2; ;08;2045,13588647082
4997421;1;2;2;2;19; ;2; ; ;2;2; ; ;2; ;08;2045,13588647082
4997421;1;3;1;2;19; ;2; ; ;2;2; ; ;2; ;08;2045,13588647082
4997421;1;4;1;2;76; ;2; ; ;2;2; ; ;2; ;08;2045,13588647082
4997422;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;08;764,814581082458
4997422;1;2;2;1; ; ;2; ; ;2;2; ; ;2; ;08;764,814581082458
4997422;1;3;2;1; ; ;2; ; ;2;2; ; ;2; ;08;764,814581082458
4997422;1;4;2;2;76; ;2; ; ;2;2; ; ;2; ;08;764,814581082458
4997423;1;1;2;2;52; ;2; ; ;2;2; ; ;2; ;08;1125,003003549
4997423;1;2;2;2;52; ;3;76; ;1;2; ; ;2; ;08;1125,003003549
4997423;1;3;2;1; ; ;2; ; ;2;2; ; ;2; ;08;1125,003003549
4997424;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1389,48251470469
4997424;1;2;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1389,48251470469
4997424;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1389,48251470469
4997424;1;4;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1389,48251470469
4997425;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;08;1305,26113935854
4997425;1;2;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1305,26113935854
4997433;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1432,53848132303
4997433;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1432,53848132303
4997434;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2160,46228160795
4997434;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;08;2160,46228160795
4997434;1;3;2;2;76; ;2; ; ;1;2; ; ;1; ;08;2160,46228160795
4997434;1;4;1;2;76; ;2; ; ;1;2; ; ;1; ;08;2160,46228160795
4997435;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;08;1223,85137598186
4997435;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1223,85137598186
4997439;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1567,46800007649
4997439;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1567,46800007649
4997439;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1567,46800007649
4997444;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1417,80621590475
4997444;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;08;1417,80621590475
4997460;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;4091,86486242207
4997460;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;4091,86486242207
4997460;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;4091,86486242207
4997461;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;08;5178,2649147117
4997461;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;5178,2649147117
4997461;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;5178,2649147117
4997461;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;5178,2649147117
4997461;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;5178,2649147117
4997461;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;08;5178,2649147117
4997461;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;08;5178,2649147117
4997462;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2390,28816508518
4997462;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;2390,28816508518
4997463;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;7059,67227251002
4997463;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;08;7059,67227251002
4997463;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;08;7059,67227251002
4997463;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;08;7059,67227251002
4997464;1;1;2;2;5; ;2; ; ;1;2; ; ;2; ;08;1557,27550243447
4997464;1;2;1;1; ; ;2; ; ;1;2; ; ;2; ;08;1557,27550243447
4997465;1;1;2;2;11; ;2; ; ;2;2; ; ;2; ;08;2731,05730612501
4997465;1;2;2;2;25; ;2; ; ;2;2; ; ;2; ;08;2731,05730612501
4997467;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;08;2242,24216471835
4997467;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2242,24216471835
4997468;1;1;2;2;85; ;2; ; ;1;2; ; ;1; ;08;2265,94701646111
4997468;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2265,94701646111
4997468;1;3;1;2;15; ;2; ; ;1;2; ; ;1; ;08;2265,94701646111
4997468;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2265,94701646111
4997468;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2265,94701646111
4997469;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;08;2144,96545810061
4997470;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2667,7389125943
4997470;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2667,7389125943
4997470;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;2667,7389125943
4997470;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2667,7389125943
4997470;1;5;2;2;11; ;3;11; ;1;2; ; ;1; ;08;2667,7389125943
4997471;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;08;2439,17197848865
4997471;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;08;2439,17197848865
4997471;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;08;2439,17197848865
4997472;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1973,17973758898
4997472;1;2;2;2;15; ;3;15; ;2;2; ; ;1; ;08;1973,17973758898
4997472;1;3;2;1; ; ;3;15; ;2;2; ; ;1; ;08;1973,17973758898
4997472;1;4;2;2;15; ;3;15; ;2;2; ; ;1; ;08;1973,17973758898
4997473;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;08;1246,40309530808
4997473;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;08;1246,40309530808
4997473;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;08;1246,40309530808
4997473;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;08;1246,40309530808
4997474;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2144,96545810061
4997475;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;2144,96545810061
4997476;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;08;1930,79863872688
4997476;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;08;1930,79863872688
4997477;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;08;3379,25669246671
4997477;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;08;3379,25669246671
4997477;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;08;3379,25669246671
4997477;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;08;3379,25669246671
4997478;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;08;1930,79863872688
